row_id,reference,step_index,verse_text,strong,morphology,step_gloss,reviewer,decision,target_segment_index,notes
8206d7887927d85c544c,GEN 31:12,9,"Y él dijo: Alza ahora tus ojos, y verás todos los machos que cubren a las ovejas listados, pintados y abigarrados; porque yo he visto todo lo que Labán te ha hecho.",H6629,HTd/Ncbsa,the/ flock,,,,
e2d1c6c7daa093b851ba,GEN 31:12,15,"Y él dijo: Alza ahora tus ojos, y verás todos los machos que cubren a las ovejas listados, pintados y abigarrados; porque yo he visto todo lo que Labán te ha hecho.",H853,HTo,<obj.>,,,,
5d101aca177ceda3f5bb,GEN 31:12,17,"Y él dijo: Alza ahora tus ojos, y verás todos los machos que cubren a las ovejas listados, pintados y abigarrados; porque yo he visto todo lo que Labán te ha hecho.",H834,HTr,that,,,,
75334ec67b96b1c1e1d5,GEN 31:13,3,"Yo soy el Dios de Beth-el, donde tú ungiste el título, y donde me hiciste un voto. Levántate ahora, y sal de esta tierra, y vuélvete a la tierra de tu naturaleza.",H1008,HNpl,-el,,,,
eee0cdc74cced2f22371,GEN 31:13,6,"Yo soy el Dios de Beth-el, donde tú ungiste el título, y donde me hiciste un voto. Levántate ahora, y sal de esta tierra, y vuélvete a la tierra de tu naturaleza.",H8033,HD,there,,,,
ca977f77b89f5ed4f4a8,GEN 31:13,10,"Yo soy el Dios de Beth-el, donde tú ungiste el título, y donde me hiciste un voto. Levántate ahora, y sal de esta tierra, y vuélvete a la tierra de tu naturaleza.",H8033,HD,there,,,,
3408966924bafaec4ffb,GEN 31:13,19,"Yo soy el Dios de Beth-el, donde tú ungiste el título, y donde me hiciste un voto. Levántate ahora, y sal de esta tierra, y vuélvete a la tierra de tu naturaleza.",H413,HR,to,,,,
661690bf659061085eb7,GEN 31:14,4,"Y respondió Rachêl y Lea, y dijéronle: ¿Tenemos ya parte ni heredad en la casa de nuestro padre?",H5750,HTi/Acmsa,¿/ still,,,,
f121be547b30ec5c70f5,GEN 31:14,5,"Y respondió Rachêl y Lea, y dijéronle: ¿Tenemos ya parte ni heredad en la casa de nuestro padre?",H2506,HNcmsa,[does] a share,,,,
3221ec75d3410f60a2d8,GEN 31:15,8,"¿No nos tiene ya como por extrañas, pues que nos vendió, y aun se ha comido del todo nuestro precio?",H853,HTo,<obj.>,,,,
f9ab1b9feff1404639ad,GEN 31:16,7,"Porque toda la riqueza que Dios ha quitado a nuestro padre, nuestra es y de nuestros hijos: ahora pues, haz todo lo que Dios te ha dicho.",H1931,HPp3ms,it,,,,
88e82701e5e94831365b,GEN 31:17,3,"Entonces se levantó Jacob, y subió sus hijos y sus mujeres sobre los camellos.",H853,HTo,<obj.>,,,,
7b95768b58a6542ad60b,GEN 31:17,5,"Entonces se levantó Jacob, y subió sus hijos y sus mujeres sobre los camellos.",H853,HC/To,and/ <obj.>,,,,
8336b4f30f20c5490a57,GEN 31:18,1,"Y puso en camino todo su ganado, y toda su hacienda que había adquirido, el ganado de su ganancia que había obtenido en Padan-aram, para volverse a Isaac su padre en la tierra de Canaán.",H853,HTo,<obj.>,,,,
6231e4c9898c82dc354b,GEN 31:18,4,"Y puso en camino todo su ganado, y toda su hacienda que había adquirido, el ganado de su ganancia que había obtenido en Padan-aram, para volverse a Isaac su padre en la tierra de Canaán.",H853,HC/To,and/ <obj.>,,,,
19d15c186191d8593835,GEN 31:18,8,"Y puso en camino todo su ganado, y toda su hacienda que había adquirido, el ganado de su ganancia que había obtenido en Padan-aram, para volverse a Isaac su padre en la tierra de Canaán.",H7408,HVqp3ms,he had accumulated,,,,
2e1b9319d8440aa076fe,GEN 31:18,12,"Y puso en camino todo su ganado, y toda su hacienda que había adquirido, el ganado de su ganancia que había obtenido en Padan-aram, para volverse a Isaac su padre en la tierra de Canaán.",H7408,HVqp3ms,he had accumulated,,,,
f94c07df7ece7d3f3180,GEN 31:18,14,"Y puso en camino todo su ganado, y toda su hacienda que había adquirido, el ganado de su ganancia que había obtenido en Padan-aram, para volverse a Isaac su padre en la tierra de Canaán.",H758,HNpl,Aram,,,,
68d38e09e3618bff721b,GEN 31:18,16,"Y puso en camino todo su ganado, y toda su hacienda que había adquirido, el ganado de su ganancia que había obtenido en Padan-aram, para volverse a Isaac su padre en la tierra de Canaán.",H413,HR,to,,,,
600ed0064f68e68bd823,GEN 31:19,3,Y Labán había ido a trasquilar sus ovejas: y Rachêl hurtó los ídolos de su padre.,H853,HTo,<obj.>,,,,
c8c75c2f5f3c1d73243f,GEN 31:19,7,Y Labán había ido a trasquilar sus ovejas: y Rachêl hurtó los ídolos de su padre.,H853,HTo,<obj.>,,,,
06aa2611b71f7902d8c7,GEN 31:19,9,Y Labán había ido a trasquilar sus ovejas: y Rachêl hurtó los ídolos de su padre.,H834,HTr,which,,,,
da597dead8273f873bc4,GEN 31:20,2,"Y recató Jacob el corazón de Labán Arameo, en no hacerle saber que se huía.",H853,HTo,<obj.>,,,,
94ddc6c65d0631c82faf,GEN 31:20,6,"Y recató Jacob el corazón de Labán Arameo, en no hacerle saber que se huía.",H5921,HR,on,,,,
eed48f4b1d73f1519e8f,GEN 31:20,11,"Y recató Jacob el corazón de Labán Arameo, en no hacerle saber que se huía.",H1931,HPp3ms,he,,,,
8ce40f90615d6bdb9f96,GEN 31:21,6,"Huyó, pues, con todo lo que tenía; y levantóse, y pasó el río, y puso su rostro al monte de Galaad.",H853,HTo,<obj.>,,,,
263dd55876e88d9e7a9e,GEN 31:21,9,"Huyó, pues, con todo lo que tenía; y levantóse, y pasó el río, y puso su rostro al monte de Galaad.",H853,HTo,<obj.>,,,,
c4fb1c3472075145a258,GEN 31:22,4,Y fue dicho a Labán al tercero día como Jacob se había huído.,H3588,HTc,that,,,,
0aecbf9ea67fab50c062,GEN 31:23,1,"Entonces tomó a sus hermanos consigo, y fue tras él camino de siete días, y alcanzóle en el monte de Galaad.",H853,HTo,<obj.>,,,,
9d13ab7372c9db7fc107,GEN 31:23,10,"Entonces tomó a sus hermanos consigo, y fue tras él camino de siete días, y alcanzóle en el monte de Galaad.",H853,HTo/Sp3ms,<obj.>/ him,,,,
0bf97c7b6c547f09eb7c,GEN 31:24,2,"Y vino Dios a Labán Arameo en sueños aquella noche, y le dijo: Guárdate que no hables a Jacob descomedidamente.",H413,HR,to,,,,
cf96cbf81b1fc0e8aa29,GEN 31:24,11,"Y vino Dios a Labán Arameo en sueños aquella noche, y le dijo: Guárdate que no hables a Jacob descomedidamente.",H5973,HR,with,,,,
dab3e2345ab6f81c7ab5,GEN 31:25,4,"Alcanzó pues Labán a Jacob, y éste había fijado su tienda en el monte: y Labán plantóla con sus hermanos en el monte de Galaad.",H3290,HC/Npm,and/ Jacob,,,,
1524f355af6b1eefb83b,GEN 31:25,6,"Alcanzó pues Labán a Jacob, y éste había fijado su tienda en el monte: y Labán plantóla con sus hermanos en el monte de Galaad.",H853,HTo,<obj.>,,,,
fec31876d71f4d0b568f,GEN 31:25,10,"Alcanzó pues Labán a Jacob, y éste había fijado su tienda en el monte: y Labán plantóla con sus hermanos en el monte de Galaad.",H8628,HVqp3ms,he pitched tent,,,,
6f78e12e45220bfb8882,GEN 31:25,11,"Alcanzó pues Labán a Jacob, y éste había fijado su tienda en el monte: y Labán plantóla con sus hermanos en el monte de Galaad.",H854,HR,with,,,,
74d85d241b17d1602a48,GEN 31:26,6,"Y dijo Labán a Jacob: ¿Qué has hecho, que me hurtaste el corazón, y has traído a mis hijas como prisioneras de guerra?",H853,HTo,<obj.>,,,,
df1065d403da5a45d050,GEN 31:26,9,"Y dijo Labán a Jacob: ¿Qué has hecho, que me hurtaste el corazón, y has traído a mis hijas como prisioneras de guerra?",H853,HTo,<obj.>,,,,
0178044eda2abcbf0dac,GEN 31:27,4,"¿Por qué te escondiste para huir, y me hurtaste, y no me diste noticia, para que yo te enviara con alegría y con cantares, con tamborín y vihuela?",H853,HTo/Sp1bs,<obj.>/ me,,,,
2a4099171cf42edf4b6f,GEN 31:28,0,Que aun no me dejaste besar mis hijos y mis hijas. Ahora locamente has hecho.,H3808,HC/Tn,and/ not,,,,
a89456241900af6f678d,GEN 31:29,1,Poder hay en mi mano para hacerles mal: pero el Dios de su padre me habló anoche diciendo: Guárdate que no hables a Jacob descomedidamente.,H410,HR/Ncmsc,[is] to/ [the] power of,,,,
e0d92fd2b70abf7a687c,GEN 31:29,3,Poder hay en mi mano para hacerles mal: pero el Dios de su padre me habló anoche diciendo: Guárdate que no hables a Jacob descomedidamente.,H6213,HR/Vqcc,to/ do,,,,
9da3eb0eba2e75284b04,GEN 31:29,4,Poder hay en mi mano para hacerles mal: pero el Dios de su padre me habló anoche diciendo: Guárdate que no hables a Jacob descomedidamente.,H5973,HRd/Sp2mp,with/ you,,,,
b65a801af0b838f1c3b4,GEN 31:29,14,Poder hay en mi mano para hacerles mal: pero el Dios de su padre me habló anoche diciendo: Guárdate que no hables a Jacob descomedidamente.,H5973,HR,with,,,,
0e9f7dd308f4f5a75947,GEN 31:29,18,Poder hay en mi mano para hacerles mal: pero el Dios de su padre me habló anoche diciendo: Guárdate que no hables a Jacob descomedidamente.,H7451,HAamsa,bad,,,,
2a710563b89e38ea5858,GEN 31:30,2,"Y ya que te ibas, porque tenías deseo de la casa de tu padre, ¿por qué me hurtaste mis dioses?",H1980,HVqp2ms,you have gone,,,,
db16ae446f460847f2d4,GEN 31:30,5,"Y ya que te ibas, porque tenías deseo de la casa de tu padre, ¿por qué me hurtaste mis dioses?",H3700,HVNp2ms,you longed,,,,
f6dc9258f7a768b55ea3,GEN 31:30,10,"Y ya que te ibas, porque tenías deseo de la casa de tu padre, ¿por qué me hurtaste mis dioses?",H853,HTo,<obj.>,,,,
041f8def4d8bbd35c4ba,GEN 31:31,7,"Y Jacob respondió, y dijo a Labán: Porque tuve miedo; pues dije, que quizá me quitarías por fuerza tus hijas.",H559,HVqp1cs,I said,,,,
098de6a89290e83343bb,GEN 31:31,10,"Y Jacob respondió, y dijo a Labán: Porque tuve miedo; pues dije, que quizá me quitarías por fuerza tus hijas.",H853,HTo,<obj.>,,,,
18dcd22fff3ad38c20eb,GEN 31:32,0,"En quien hallares tus dioses, no viva: delante de nuestros hermanos reconoce lo que yo tenga tuyo, y llévatelo. Jacob no sabía que Rachêl los había hurtado.",H5973,HR,with,,,,
5e8022fd38f84f79e682,GEN 31:32,1,"En quien hallares tus dioses, no viva: delante de nuestros hermanos reconoce lo que yo tenga tuyo, y llévatelo. Jacob no sabía que Rachêl los había hurtado.",H834,HTr,[anyone] whom,,,,
0b35ee814a77ab30c581,GEN 31:32,3,"En quien hallares tus dioses, no viva: delante de nuestros hermanos reconoce lo que yo tenga tuyo, y llévatelo. Jacob no sabía que Rachêl los había hurtado.",H853,HTo,<obj.>,,,,
2f01fc568a91ed00e464,GEN 31:32,11,"En quien hallares tus dioses, no viva: delante de nuestros hermanos reconoce lo que yo tenga tuyo, y llévatelo. Jacob no sabía que Rachêl los había hurtado.",H5978,HR/Sp1bs,[is] with/ me,,,,
65b0edb9f415707b6125,GEN 31:34,2,"Y tomó Rachêl los ídolos, y púsolos en una albarda de un camello, y sentóse sobre ellos: y tentó Labán toda la tienda, y no los halló.",H853,HTo,<obj.>,,,,
c4022ec373507de2f611,GEN 31:34,9,"Y tomó Rachêl los ídolos, y púsolos en una albarda de un camello, y sentóse sobre ellos: y tentó Labán toda la tienda, y no los halló.",H4959,Hc/Vpw3ms,and/ he searched,,,,
d8e4dc475b9bcf0470ae,GEN 31:34,11,"Y tomó Rachêl los ídolos, y púsolos en una albarda de un camello, y sentóse sobre ellos: y tentó Labán toda la tienda, y no los halló.",H853,HTo,<obj.>,,,,
9278f7873db2ec5c330d,GEN 31:35,1,"Y ella dijo a su padre: No se enoje mi señor, porque no me puedo levantar delante de ti; pues estoy con la costumbre de las mujeres. Y él buscó, pero no halló los ídolos.",H413,HR,to,,,,
650745449acbeaa4d45d,GEN 31:35,18,"Y ella dijo a su padre: No se enoje mi señor, porque no me puedo levantar delante de ti; pues estoy con la costumbre de las mujeres. Y él buscó, pero no halló los ídolos.",H853,HTo,<obj.>,,,,
4f4519409bb8ebe4ab39,GEN 31:37,2,"Pues que has tentado todos mis muebles, ¿qué has hallado de todas las alhajas de tu casa? Ponlo aquí delante de mis hermanos y tuyos, y juzguen entre nosotros ambos.",H853,HTo,<obj.>,,,,
dfbd175ce73d33e4eb94,GEN 31:37,14,"Pues que has tentado todos mis muebles, ¿qué has hallado de todas las alhajas de tu casa? Ponlo aquí delante de mis hermanos y tuyos, y juzguen entre nosotros ambos.",H251,HC/Ncmpc/Sp2ms,and/ relatives/ your,,,,
e9329144c89cf91d148e,GEN 31:37,17,"Pues que has tentado todos mis muebles, ¿qué has hallado de todas las alhajas de tu casa? Ponlo aquí delante de mis hermanos y tuyos, y juzguen entre nosotros ambos.",H8147,HAcbdc/Sp1bp,[the] two of/ us,,,,
522a4619672e9c009732,GEN 31:38,3,"Estos veinte años he estado contigo: tus ovejas y tus cabras nunca abortaron, ni yo comí carnero de tus ovejas.",H595,HPp1bs,I,,,,
29b6efe57d0fd0a0befa,GEN 31:39,6,"Nunca te traje lo arrebatado por las fieras; yo pagaba el daño; lo hurtado así de día como de noche, de mi mano lo requerías.",H3027,HR/Ncbsc/Sp1bs,from/ hand/ my,,,,
0492afef77de5260cae1,GEN 31:39,10,"Nunca te traje lo arrebatado por las fieras; yo pagaba el daño; lo hurtado así de día como de noche, de mi mano lo requerías.",H1589,HC/Vqsfsc,and/ [one] stolen of,,,,
0ef4710bc16502b52a77,GEN 31:40,0,"De día me consumía el calor, y de noche la helada, y el sueño se huía de mis ojos.",H1961,HVqp1cs,I was,,,,
b41e1ffc03fc97bbea8f,GEN 31:41,14,"Así he estado veinte años en tu casa: catorce años te serví por tus dos hijas, y seis años por tu ganado; y has mudado mi salario diez veces.",H853,HTo,<obj.>,,,,
8d05cd505fa020529318,GEN 31:42,7,"Si el Dios de mi padre, el Dios de Abraham, y el temor de Isaac, no fuera conmigo, de cierto me enviarías ahora vacío: vio Dios mi aflicción y el trabajo de mis manos, y reprendióte anoche.",H1961,HVqp3ms,he had been,,,,
9dd11267719c743fef03,GEN 31:42,12,"Si el Dios de mi padre, el Dios de Abraham, y el temor de Isaac, no fuera conmigo, de cierto me enviarías ahora vacío: vio Dios mi aflicción y el trabajo de mis manos, y reprendióte anoche.",H853,HTo,<obj.>,,,,
96db68f3af12afef5632,GEN 31:42,14,"Si el Dios de mi padre, el Dios de Abraham, y el temor de Isaac, no fuera conmigo, de cierto me enviarías ahora vacío: vio Dios mi aflicción y el trabajo de mis manos, y reprendióte anoche.",H853,HC/To,and/ <obj.>,,,,
5edebd0e51d9d32a4d1a,GEN 31:43,3,"Y respondió Labán, y dijo a Jacob: Las hijas son hijas mías, y los hijos, hijos míos son, y las ovejas son mis ovejas, y todo lo que tú ves es mío: ¿y qué puedo yo hacer hoy a estas mis hijas, o a sus hijos que ellas han parido?",H413,HR,to,,,,
b7cc22a302e036646efd,GEN 31:43,15,"Y respondió Labán, y dijo a Jacob: Las hijas son hijas mías, y los hijos, hijos míos son, y las ovejas son mis ovejas, y todo lo que tú ves es mío: ¿y qué puedo yo hacer hoy a estas mis hijas, o a sus hijos que ellas han parido?",H1931,HPp3ms,it,,,,
6e509f79a4f3309a9552,GEN 31:44,1,"Ven pues ahora, y hagamos alianza yo y tú; y sea en testimonio entre mí y entre ti.",H1980,HVqv2ms/Sh,come/ !,,,,
cb51149b8c6e279bfe09,GEN 31:46,3,Y dijo Jacob a sus hermanos: Cojan piedras. Y tomaron piedras e hicieron un majano; y comieron allí sobre aquel majano.,H3950,HVqv2mp,gather,,,,
ef598d19ab73e9a275ec,GEN 31:47,3,Y llamólo Labán Jegar Sahadutha: y lo llamó Jacob Galaad.,H3026,HNpl,Sahadutha,,,,
04dc5e791df9314d7501,GEN 31:49,8,"Y Mizpa, por cuanto dijo: Atalaye Jehová entre mí y entre ti, cuando nos apartemos el uno del otro.",H5641,HVNi1cp,we will be hidden,,,,
000bfc9e0f573aac8a49,GEN 31:50,1,"Si afliges a mis hijas, o si tomas otras mujeres además de mis hijas, nadie está con nosotros; mira, Dios es testigo entre mí y entre ti.",H6031,HVpi2ms,you will mistreat,,,,
1f07567772cff1ab33fa,GEN 31:50,2,"Si afliges a mis hijas, o si tomas otras mujeres además de mis hijas, nadie está con nosotros; mira, Dios es testigo entre mí y entre ti.",H853,HTo,<obj.>,,,,
9eadd34e2e8f6da525a0,GEN 31:50,5,"Si afliges a mis hijas, o si tomas otras mujeres además de mis hijas, nadie está con nosotros; mira, Dios es testigo entre mí y entre ti.",H3947,HVqi2ms,you will take,,,,
2af5b1e632cf65c092de,GEN 31:51,11,"Dijo más Labán a Jacob: He aquí este majano, y he aquí este título, que he erigido entre mí y ti.",H996,HC/Acmsc/Sp2ms,and/ between/ you,,,,
b7f189736b5dac3b389c,GEN 31:52,10,"Testigo sea este majano, y testigo sea este título, que ni yo pasaré contra ti este majano, ni tú pasarás contra mí este majano ni este título, para mal.",H853,HTo,<obj.>,,,,
52d775aa5c7d73606972,GEN 31:52,13,"Testigo sea este majano, y testigo sea este título, que ni yo pasaré contra ti este majano, ni tú pasarás contra mí este majano ni este título, para mal.",H518,HC/Tc,and/ if,,,,
2c411037d38a8ca58954,GEN 31:52,18,"Testigo sea este majano, y testigo sea este título, que ni yo pasaré contra ti este majano, ni tú pasarás contra mí este majano ni este título, para mal.",H853,HTo,<obj.>,,,,
933bb31a0e0f2e1c0f08,GEN 31:52,21,"Testigo sea este majano, y testigo sea este título, que ni yo pasaré contra ti este majano, ni tú pasarás contra mí este majano ni este título, para mal.",H853,HC/To,and/ <obj.>,,,,
c7e24c07c93a3dfbb3d0,GEN 31:53,10,"El Dios de Abraham, y el Dios de Nachôr juzgue entre nosotros, el Dios de sus padres. Y Jacob juró por el temor de Isaac su padre.",H6343,HR/Ncmsc,by/ [the] fear of,,,,
e107def241823e49aaba,GEN 31:54,10,"Entonces Jacob inmoló víctimas en el monte, y llamó a sus hermanos a comer pan: y comieron pan, y durmieron aquella noche en el monte.",H3885,Hc/Vqw3mp,and/ they stayed [the] night,,,,
d7f5accb8d4eb1caa6de,GEN 33:1,12,"Y alzando Jacob sus ojos miró, y he aquí venía Esaú, y los cuatrocientos hombres con él: entonces repartió él los niños entre Lea y Rachêl y las dos siervas.",H853,HTo,<obj.>,,,,
d674c29725e935c916e8,GEN 33:1,16,"Y alzando Jacob sus ojos miró, y he aquí venía Esaú, y los cuatrocientos hombres con él: entonces repartió él los niños entre Lea y Rachêl y las dos siervas.",H5921,HC/R,and/ with,,,,
7fc4ccc1849d94c3cc2a,GEN 33:1,18,"Y alzando Jacob sus ojos miró, y he aquí venía Esaú, y los cuatrocientos hombres con él: entonces repartió él los niños entre Lea y Rachêl y las dos siervas.",H5921,HC/R,and/ with,,,,
08042ea77fecf41f0437,GEN 33:2,1,Y puso las siervas y sus niños delante; luego a Lea y a sus niños; y a Rachêl y a José los postreros.,H853,HTo,<obj.>,,,,
bb0002812f34b30fed9c,GEN 33:2,3,Y puso las siervas y sus niños delante; luego a Lea y a sus niños; y a Rachêl y a José los postreros.,H853,HC/To,and/ <obj.>,,,,
160b01ecded3e30d6464,GEN 33:2,6,Y puso las siervas y sus niños delante; luego a Lea y a sus niños; y a Rachêl y a José los postreros.,H853,HC/To,and/ <obj.>,,,,
3774df94270314b4c8f6,GEN 33:2,10,Y puso las siervas y sus niños delante; luego a Lea y a sus niños; y a Rachêl y a José los postreros.,H853,HC/To,and/ <obj.>,,,,
cdf761895bff8d1a2311,GEN 33:2,12,Y puso las siervas y sus niños delante; luego a Lea y a sus niños; y a Rachêl y a José los postreros.,H853,HC/To,and/ <obj.>,,,,
69ce41c44c041580250e,GEN 33:2,14,Y puso las siervas y sus niños delante; luego a Lea y a sus niños; y a Rachêl y a José los postreros.,H314,HAampa,behind,,,,
d536cb4297002c108cc3,GEN 33:3,9,"Y él pasó delante de ellos, e inclinóse a tierra siete veces, hasta que llegó a su hermano.",H5704,HR,to,,,,
12407bfd2d7603dacbe9,GEN 33:4,2,"Y Esaú corrió a su encuentro, y abrazóle, y echóse sobre su cuello, y le besó; y lloraron.",H7122,HR/Vqcc/Sp3ms,to/ meet/ him,,,,
2da185b548c1006ec2bc,GEN 33:5,1,"Y alzó sus ojos, y vio las mujeres y los niños, y dijo: ¿Qué te tocan éstos? Y él respondió: Son los niños que Dios ha dado a tu siervo.",H853,HTo,<obj.>,,,,
7d5a66244ec9b9edc05d,GEN 33:5,4,"Y alzó sus ojos, y vio las mujeres y los niños, y dijo: ¿Qué te tocan éstos? Y él respondió: Son los niños que Dios ha dado a tu siervo.",H853,HTo,<obj.>,,,,
e0bc29bd197cfbc04f0e,GEN 33:5,6,"Y alzó sus ojos, y vio las mujeres y los niños, y dijo: ¿Qué te tocan éstos? Y él respondió: Son los niños que Dios ha dado a tu siervo.",H853,HC/To,and/ <obj.>,,,,
60ba4047c9ef76e15c43,GEN 33:5,16,"Y alzó sus ojos, y vio las mujeres y los niños, y dijo: ¿Qué te tocan éstos? Y él respondió: Son los niños que Dios ha dado a tu siervo.",H853,HTo,<obj.>,,,,
46fd29843a9364a4d164,GEN 33:7,1,"Y llegóse Lea con sus niños, e inclináronse: y después llegó José y Rachêl, y también se inclinaron.",H1571,HD,also,,,,
4e1dd907c5a05948c88d,GEN 33:9,3,"Y dijo Esaú: Harto tengo yo, hermano mío: sea para ti lo que es tuyo.",H7227,HAamsa,much,,,,
852aec2fb1ffa5d2d687,GEN 33:10,9,"Y dijo Jacob: No, yo te ruego, si he hallado ahora gracia en tus ojos, toma mi presente de mi mano, pues que así he visto tu rostro, como si hubiera visto el rostro de Dios; y hazme placer.",H3947,Hc/Vqq2ms,and/ you will accept,,,,
dd073da94c38676c045c,GEN 33:10,11,"Y dijo Jacob: No, yo te ruego, si he hallado ahora gracia en tus ojos, toma mi presente de mi mano, pues que así he visto tu rostro, como si hubiera visto el rostro de Dios; y hazme placer.",H3027,HR/Ncbsc/Sp1bs,from/ hand/ my,,,,
ef8197635a30ad14d4b3,GEN 33:10,12,"Y dijo Jacob: No, yo te ruego, si he hallado ahora gracia en tus ojos, toma mi presente de mi mano, pues que así he visto tu rostro, como si hubiera visto el rostro de Dios; y hazme placer.",H3588,HTc,for,,,,
047db6d015695523236e,GEN 33:10,13,"Y dijo Jacob: No, yo te ruego, si he hallado ahora gracia en tus ojos, toma mi presente de mi mano, pues que así he visto tu rostro, como si hubiera visto el rostro de Dios; y hazme placer.",H5921,HR,since,,,,
d72683f25bef71c61f70,GEN 33:10,14,"Y dijo Jacob: No, yo te ruego, si he hallado ahora gracia en tus ojos, toma mi presente de mi mano, pues que así he visto tu rostro, como si hubiera visto el rostro de Dios; y hazme placer.",H3651,HD,<thus>,,,,
38125a50d18cb2afa8eb,GEN 33:11,2,"Toma, te ruego, mi dádiva que te es traída; porque Dios me ha hecho merced, y todo lo que hay aquí es mío. Y porfió con él, y tomóla.",H853,HTo,<obj.>,,,,
cab6897fd8c97458f1d5,GEN 33:12,2,"Y dijo: Anda, y vamos; y yo iré delante de ti.",H1980,HC/Vqc1cp,and/ let us go,,,,
71780e10b68a59f9d91e,GEN 33:12,3,"Y dijo: Anda, y vamos; y yo iré delante de ti.",H1980,HC/Vqc1cs,and/ I will go,,,,
d6cf03cea01a29401af1,GEN 33:13,9,"Y él le dijo: Mi señor sabe que los niños son tiernos, y que tengo ovejas y vacas paridas; y si las fatigan, en un día morirán todas las ovejas.",H5763,HVqrfpa,[are] nursing,,,,
3c8600f6fbe5b9b69c57,GEN 33:14,9,"Pase ahora mi señor delante de su siervo, y yo me iré poco a poco al paso de la hacienda que va delante de mí, y al paso de los niños, hasta que llegue a mi señor a Seir.",H4399,HTd/Ncfsa,the/ property,,,,
372ee1e6aff4aa22cd1c,GEN 33:14,17,"Pase ahora mi señor delante de su siervo, y yo me iré poco a poco al paso de la hacienda que va delante de mí, y al paso de los niños, hasta que llegue a mi señor a Seir.",H413,HR,to,,,,
915a4844c4e4e8e65f21,GEN 33:15,2,Y Esaú dijo: Dejaré ahora contigo de la gente que viene conmigo. Y él dijo: ¿Para qué esto? halle yo gracia en los ojos de mi señor.,H3322,HVhc1cs,let me place,,,,
3468f1b6a5ee839b1ee2,GEN 33:18,2,"Y vino Jacob sano a la ciudad de Sichêm, que está en la tierra de Canaán, cuando venía de Padan-aram; y acampó delante de la ciudad.",H8003,HAamsa,safe,,,,
829f68a4307751b53540,GEN 33:18,8,"Y vino Jacob sano a la ciudad de Sichêm, que está en la tierra de Canaán, cuando venía de Padan-aram; y acampó delante de la ciudad.",H935,HR/Vqcc/Sp3ms,when/ came/ he,,,,
2a3291c27c03358826d4,GEN 33:18,10,"Y vino Jacob sano a la ciudad de Sichêm, que está en la tierra de Canaán, cuando venía de Padan-aram; y acampó delante de la ciudad.",H758,HNpl,Aram,,,,
20142ca9d7abd7c6d6f2,GEN 33:18,12,"Y vino Jacob sano a la ciudad de Sichêm, que está en la tierra de Canaán, cuando venía de Padan-aram; y acampó delante de la ciudad.",H854,HR,with,,,,
caf688b0e97b4b337363,GEN 33:19,1,"Y compró una parte del campo, donde tendió su tienda, de mano de los hijos de Hamor, padre de Sichêm, por cien piezas de moneda.",H853,HTo,<obj.>,,,,
26de42fde0cd86863d25,GEN 33:19,6,"Y compró una parte del campo, donde tendió su tienda, de mano de los hijos de Hamor, padre de Sichêm, por cien piezas de moneda.",H8033,HD,there,,,,
131bd1ddc1f863bb4764,GEN 33:19,12,"Y compró una parte del campo, donde tendió su tienda, de mano de los hijos de Hamor, padre de Sichêm, por cien piezas de moneda.",H7927,HNpm,Shechem,,,,
842d4ff2227abd927522,GEN 33:20,5,"Y erigió allí un altar, y llamóle: El Dios de Israel.",H430,HNcmpc,Elohe,,,,
13f228926dfa9a3644fa,GEN 33:20,6,"Y erigió allí un altar, y llamóle: El Dios de Israel.",H3290,HNpl,Israel,,,,
963c4728fcdbc9cb65dd,GEN 34:1,5,"Y salió Dina la hija de Lea, la cual había ésta parido a Jacob, a ver las hijas del país.",H3205,HVqp3fs,she had borne,,,,
f5c12695b3424bdc5bd5,GEN 34:2,1,"Y vióla Sichêm, hijo de Hamor Heveo, príncipe de aquella tierra, y tomóla, y echóse con ella, y la deshonró.",H853,HTo/Sp3fs,<obj.>/ her,,,,
c50965769b228edf5ea8,GEN 34:2,2,"Y vióla Sichêm, hijo de Hamor Heveo, príncipe de aquella tierra, y tomóla, y echóse con ella, y la deshonró.",H7927,HNpm,Shechem,,,,
09b611c83c21539603fa,GEN 34:2,9,"Y vióla Sichêm, hijo de Hamor Heveo, príncipe de aquella tierra, y tomóla, y echóse con ella, y la deshonró.",H853,HTo/Sp3fs,<obj.>/ her,,,,
9c1b15aa3543206bd675,GEN 34:2,11,"Y vióla Sichêm, hijo de Hamor Heveo, príncipe de aquella tierra, y tomóla, y echóse con ella, y la deshonró.",H854,HRd/Sp3fs,with <the>/ her,,,,
fb329d83e463d4af8702,GEN 34:3,4,"Pero su alma se apegó a Dina la hija de Lea, y enamoróse de la moza, y habló al corazón de la joven.",H3290,HNpm,Jacob,,,,
8f362aea1c4b5c51747e,GEN 34:3,6,"Pero su alma se apegó a Dina la hija de Lea, y enamoróse de la moza, y habló al corazón de la joven.",H853,HTo,<obj.>,,,,
a27d4f96f5aac4702014,GEN 34:4,1,"Y habló Sichêm a Hamor su padre, diciendo: Tómame por mujer esta moza.",H7927,HNpm,Shechem,,,,
a7e2b7f226fae2080779,GEN 34:4,2,"Y habló Sichêm a Hamor su padre, diciendo: Tómame por mujer esta moza.",H413,HR,to,,,,
